year,team,conference,group,avg_stars,num_commits,avg_rating,gini,rank,points,period
2013,Toledo,Mid-American,G5 / Ind.,2.6315789473684212,19,0.8069157894736843,0.021637052824819238,76.0,141.96,pre_nil
2013,Tulane,Conference USA,G5 / Ind.,2.3157894736842106,19,0.7922210526315789,0.012295457267003458,83.0,133.37,pre_nil
2013,Tulsa,Conference USA,G5 / Ind.,2.55,20,0.795555,0.019589154494797287,81.0,138.11,pre_nil
2013,UAB,Conference USA,G5 / Ind.,2.076923076923077,26,0.7737461538461539,0.01904283370322066,97.0,118.27,pre_nil
2013,UCF,American Athletic,G5 / Ind.,2.8125,16,0.8058375,0.016841949936036122,79.0,139.32,pre_nil
2013,UCLA,Pac-12,G5 / Ind.,3.769230769230769,26,0.9075461538461538,0.02566058522222033,7.0,276.33,pre_nil
2013,UConn,American Athletic,G5 / Ind.,2.8260869565217392,23,0.8089173913043478,0.020875061348468317,62.0,160.61,pre_nil
2013,UL Monroe,Sun Belt,G5 / Ind.,2.1333333333333333,15,0.7650933333333333,0.016534801638125176,126.0,77.32,pre_nil
2013,UNLV,Mountain West,G5 / Ind.,2.2857142857142856,14,0.7805571428571428,0.02399777208433254,98.0,117.06,pre_nil
2013,USC,Pac-12,G5 / Ind.,4.333333333333333,12,0.9650416666666667,0.015188607127847111,13.0,256.44,pre_nil
2013,UTEP,Conference USA,G5 / Ind.,2.1333333333333333,15,0.7689466666666667,0.023631749907975463,121.0,88.53,pre_nil
2013,UTSA,Conference USA,G5 / Ind.,2.1875,16,0.7801875,0.014446647255350192,103.0,108.72,pre_nil
2013,Utah,Pac-12,G5 / Ind.,2.727272727272727,11,0.8113454545454545,0.030193698900974796,47.0,181.27,pre_nil
2013,Utah State,Mountain West,G5 / Ind.,2.176470588235294,17,0.7716294117647058,0.01941785860004327,109.0,105.41,pre_nil
2013,Vanderbilt,SEC,Power 4,3.125,16,0.8566125,0.03144654051339973,26.0,211.23,pre_nil
2013,Virginia,ACC,Power 4,3.0833333333333335,12,0.865675,0.02738469948439428,29.0,201.88,pre_nil
2013,Virginia Tech,ACC,Power 4,3.4166666666666665,12,0.8927416666666667,0.027486332368917253,21.0,223.82,pre_nil
2013,Wake Forest,ACC,Power 4,2.7,20,0.8044,0.021902038514395337,65.0,153.0,pre_nil
2013,Washington,Pac-12,G5 / Ind.,3.375,16,0.88565625,0.03360105462925312,18.0,234.2,pre_nil
2013,Washington State,Pac-12,G5 / Ind.,2.75,20,0.8201449999999999,0.02431795567469223,50.0,177.9,pre_nil
2013,West Virginia,Big 12,Power 4,3.1666666666666665,12,0.8535583333333333,0.020128969664690303,30.0,201.03,pre_nil
2013,Western Kentucky,Sun Belt,G5 / Ind.,2.1923076923076925,26,0.7709307692307692,0.023924818148561365,95.0,120.24,pre_nil
2013,Western Michigan,Mid-American,G5 / Ind.,2.235294117647059,17,0.7718176470588235,0.023000573999041252,108.0,106.64,pre_nil
2013,Wisconsin,Big Ten,Power 4,2.823529411764706,17,0.8185529411764706,0.046227243225251374,40.0,191.08,pre_nil
2013,Wyoming,Mountain West,G5 / Ind.,2.0,13,0.7717538461538461,0.008420074354349022,110.0,101.61,pre_nil
2014,Air Force,Mountain West,G5 / Ind.,2.090909090909091,22,0.7694545454545455,0.012070909793287067,112.0,97.78,pre_nil
2014,Akron,Mid-American,G5 / Ind.,2.1875,16,0.77315625,0.021542681908829135,113.0,97.33,pre_nil
2014,Alabama,SEC,Power 4,4.136363636363637,22,0.9453636363636364,0.02738069190979348,1.0,319.71,pre_nil
2014,App State,Sun Belt,G5 / Ind.,2.25,24,0.7794708333333333,0.02323357696855995,87.0,121.25,pre_nil
2014,Arizona,Pac-12,G5 / Ind.,3.0555555555555554,18,0.83785,0.04611929214241588,31.0,213.29,pre_nil
2014,Arizona State,Pac-12,G5 / Ind.,3.466666666666667,15,0.87712,0.021169281042852962,23.0,223.19,pre_nil
2014,Arkansas,SEC,Power 4,3.176470588235294,17,0.8668176470588236,0.02856090115839147,29.0,215.5,pre_nil
2014,Arkansas State,Sun Belt,G5 / Ind.,2.3157894736842106,19,0.7840947368421053,0.015069692189091915,95.0,111.51,pre_nil
2014,Army,FBS Independents,G5 / Ind.,2.05,20,0.7593099999999999,0.01343324843037435,121.0,87.22,pre_nil
2014,Auburn,SEC,Power 4,3.6470588235294117,17,0.8985529411764706,0.045437916206235565,6.0,277.12,pre_nil
2014,BYU,FBS Independents,G5 / Ind.,2.6153846153846154,13,0.807176923076923,0.029635026818701164,64.0,161.71,pre_nil
2014,Ball State,Mid-American,G5 / Ind.,2.3529411764705883,17,0.7824764705882352,0.018639250441803597,101.0,107.53,pre_nil
2014,Baylor,Big 12,Power 4,3.3846153846153846,13,0.8774923076923076,0.031891578786936055,25.0,218.13,pre_nil
2014,Boise State,Mountain West,G5 / Ind.,2.7857142857142856,14,0.8171214285714286,0.025508285994036813,63.0,163.09,pre_nil
2014,Boston College,ACC,Power 4,2.6666666666666665,18,0.8235611111111111,0.02438484150431133,51.0,177.12,pre_nil
2014,Bowling Green,Mid-American,G5 / Ind.,2.0,14,0.7677928571428572,0.012098687174385257,106.0,102.64,pre_nil
2014,Buffalo,Mid-American,G5 / Ind.,2.111111111111111,18,0.7687277777777778,0.014125069375626971,100.0,108.06,pre_nil
2014,California,Pac-12,G5 / Ind.,3.2222222222222223,9,0.8556555555555555,0.02374037061714719,55.0,174.52,pre_nil
2014,Central Michigan,Mid-American,G5 / Ind.,2.1666666666666665,18,0.7738333333333334,0.013173953451697064,116.0,91.2,pre_nil
2014,Cincinnati,American Athletic,G5 / Ind.,2.5,18,0.7996611111111112,0.022849571021857997,65.0,161.43,pre_nil
2014,Clemson,ACC,Power 4,3.5625,16,0.8962375,0.029917606606311313,16.0,240.73,pre_nil
2014,Colorado,Pac-12,G5 / Ind.,2.8125,16,0.821,0.01727694863243666,74.0,147.9,pre_nil
2014,Colorado State,Mountain West,G5 / Ind.,2.1578947368421053,19,0.7741263157894737,0.026925537368545634,86.0,122.77,pre_nil
2014,Duke,ACC,Power 4,2.909090909090909,11,0.8326545454545454,0.025049825408428972,61.0,166.35,pre_nil
2014,East Carolina,American Athletic,G5 / Ind.,2.375,24,0.7901916666666667,0.014584190008390771,76.0,136.87,pre_nil
2014,Eastern Michigan,Mid-American,G5 / Ind.,2.125,16,0.7585062499999999,0.023287443764801633,124.0,84.89,pre_nil
2014,Florida,SEC,Power 4,3.5,18,0.9037944444444445,0.0381754696636044,9.0,267.4,pre_nil
2014,Florida Atlantic,Conference USA,G5 / Ind.,2.142857142857143,21,0.7659761904761905,0.022785975240978196,94.0,111.77,pre_nil
2014,Florida International,Conference USA,G5 / Ind.,2.04,25,0.767284,0.016328139042021766,109.0,100.66,pre_nil
2014,Florida State,ACC,Power 4,3.85,20,0.916355,0.03360515265802933,4.0,286.79,pre_nil
2014,Fresno State,Mountain West,G5 / Ind.,2.238095238095238,21,0.7860666666666667,0.017278830572956157,84.0,124.42,pre_nil
2014,Georgia,SEC,Power 4,4.0,16,0.924025,0.02906441893818438,8.0,273.39,pre_nil
2014,Georgia Southern,Sun Belt,G5 / Ind.,2.3333333333333335,15,0.7797333333333333,0.020135658656490935,96.0,111.25,pre_nil
2014,Georgia State,Sun Belt,G5 / Ind.,2.1875,16,0.7655562499999999,0.016393818822668896,105.0,102.91,pre_nil
2014,Georgia Tech,ACC,Power 4,3.0,11,0.8480909090909091,0.019171888020756537,54.0,175.71,pre_nil
2014,Hawai'i,Mountain West,G5 / Ind.,2.1176470588235294,17,0.7655588235294117,0.019414544157272423,99.0,108.34,pre_nil
2014,Houston,American Athletic,G5 / Ind.,2.6818181818181817,22,0.8069954545454546,0.012908047188415534,75.0,144.26,pre_nil
2014,Idaho,Sun Belt,G5 / Ind.,2.142857142857143,7,0.7702714285714285,0.01644795213827366,129.0,77.86,pre_nil
2014,Illinois,Big Ten,Power 4,2.5714285714285716,7,0.8043285714285714,0.013929732066406806,72.0,153.35,pre_nil
2014,Indiana,Big Ten,Power 4,2.7333333333333334,15,0.8123733333333333,0.034887079402486386,48.0,180.46,pre_nil
2014,Iowa,Big Ten,Power 4,2.923076923076923,13,0.8387692307692307,0.02071646230733375,58.0,171.84,pre_nil
2014,Iowa State,Big 12,Power 4,3.0,13,0.8264846153846153,0.02255650374817353,59.0,171.65,pre_nil
2014,Kansas,Big 12,Power 4,3.0,9,0.8256,0.021966814740149748,50.0,177.14,pre_nil
2014,Kansas State,Big 12,Power 4,2.6363636363636362,11,0.8017545454545455,0.03256906557819402,49.0,178.29,pre_nil
2014,Kent State,Mid-American,G5 / Ind.,2.1904761904761907,21,0.7586809523809523,0.02308338555788668,123.0,86.65,pre_nil
2014,Kentucky,SEC,Power 4,3.3529411764705883,17,0.8738823529411764,0.026154613404024418,22.0,225.4,pre_nil
2014,LSU,SEC,Power 4,4.0,20,0.93385,0.028105691191243884,2.0,299.29,pre_nil
2014,Louisiana,Sun Belt,G5 / Ind.,2.066666666666667,15,0.7690199999999999,0.01617758800436009,107.0,102.49,pre_nil
2014,Louisiana Tech,Conference USA,G5 / Ind.,2.3125,16,0.78834375,0.016362924436669618,89.0,119.17,pre_nil
2014,Louisville,ACC,Power 4,2.7777777777777777,9,0.8385444444444444,0.022661254314050687,45.0,183.64,pre_nil
2014,Marshall,Conference USA,G5 / Ind.,2.5789473684210527,19,0.7943526315789473,0.030649881589161185,62.0,165.64,pre_nil
2014,Maryland,Big Ten,Power 4,3.0833333333333335,12,0.8421916666666666,0.045393301988476194,41.0,190.98,pre_nil
2014,Massachusetts,Mid-American,G5 / Ind.,2.230769230769231,13,0.7723538461538462,0.01941502091652977,120.0,87.9,pre_nil
2014,Memphis,American Athletic,G5 / Ind.,2.6666666666666665,12,0.7916916666666666,0.030717450639864592,78.0,135.91,pre_nil
2014,Miami,ACC,Power 4,3.4,20,0.891445,0.03416223060130202,12.0,256.08,pre_nil
2014,Miami (OH),Mid-American,G5 / Ind.,2.12,25,0.7551039999999999,0.018880365898202543,125.0,84.76,pre_nil
2014,Michigan,Big Ten,Power 4,3.7857142857142856,14,0.9058428571428572,0.03000813280890758,20.0,233.54,pre_nil
2014,Michigan State,Big Ten,Power 4,3.3333333333333335,15,0.87068,0.030463034927786577,26.0,217.62,pre_nil
2014,Middle Tennessee,Conference USA,G5 / Ind.,2.3076923076923075,13,0.7896846153846154,0.0191342957503298,85.0,124.03,pre_nil
2014,Minnesota,Big Ten,Power 4,2.761904761904762,21,0.8116904761904762,0.030145646224342654,57.0,172.32,pre_nil
2014,Mississippi State,SEC,Power 4,3.0,17,0.841629411764706,0.03398005722873873,36.0,199.92,pre_nil
2014,Missouri,SEC,Power 4,3.1578947368421053,19,0.8466210526315789,0.024974625903597218,37.0,198.53,pre_nil
2014,NC State,ACC,Power 4,3.0,21,0.8461238095238095,0.025524426683768208,34.0,201.31,pre_nil
2014,Navy,FBS Independents,G5 / Ind.,2.0555555555555554,18,0.7647888888888889,0.015134491851072646,108.0,101.9,pre_nil
2014,Nebraska,Big Ten,Power 4,3.2,15,0.8499,0.02497548701836899,35.0,200.24,pre_nil
2014,Nevada,Mountain West,G5 / Ind.,2.260869565217391,23,0.7801695652173912,0.02222966865669753,81.0,126.15,pre_nil
2014,New Mexico,Mountain West,G5 / Ind.,2.357142857142857,14,0.7788785714285714,0.02440387181576085,93.0,112.56,pre_nil
2014,New Mexico State,Sun Belt,G5 / Ind.,2.04,25,0.7606919999999999,0.014736897262796278,122.0,86.79,pre_nil
2014,North Carolina,ACC,Power 4,3.1333333333333333,15,0.8702799999999999,0.030981599435642108,30.0,213.58,pre_nil
2014,North Texas,Conference USA,G5 / Ind.,2.235294117647059,17,0.7734764705882353,0.01795336450275854,103.0,105.0,pre_nil
2014,Northern Illinois,Mid-American,G5 / Ind.,2.076923076923077,26,0.7476,0.028197133805272306,98.0,109.52,pre_nil
2014,Northwestern,Big Ten,Power 4,3.1818181818181817,11,0.8648818181818182,0.03445748531358551,47.0,182.68,pre_nil
2014,Notre Dame,FBS Independents,G5 / Ind.,3.789473684210526,19,0.9048736842105263,0.028721659001133347,11.0,260.44,pre_nil
2014,Ohio,Mid-American,G5 / Ind.,2.1578947368421053,19,0.7627578947368421,0.021662896711731813,102.0,105.12,pre_nil
2014,Ohio State,Big Ten,Power 4,3.8947368421052633,19,0.9412894736842105,0.021628843329257092,3.0,296.08,pre_nil
2014,Oklahoma,Big 12,Power 4,3.4705882352941178,17,0.8867235294117648,0.03823648386949413,14.0,248.94,pre_nil
2014,Oklahoma State,Big 12,Power 4,3.3125,16,0.8658875,0.022981297824702426,27.0,217.59,pre_nil
2014,Old Dominion,Conference USA,G5 / Ind.,2.272727272727273,22,0.7782772727272728,0.01828869735998479,77.0,136.07,pre_nil
2014,Ole Miss,SEC,Power 4,3.4615384615384617,13,0.8895538461538461,0.033478653240312434,15.0,241.12,pre_nil
2014,Oregon,Pac-12,G5 / Ind.,3.2,15,0.8724266666666666,0.04140583560967551,21.0,232.44,pre_nil
2014,Oregon State,Pac-12,G5 / Ind.,2.6923076923076925,13,0.8099153846153846,0.013984951137166305,60.0,166.96,pre_nil
2014,Penn State,Big Ten,Power 4,3.4,15,0.8778933333333333,0.022562092834539707,24.0,221.35,pre_nil
2014,Pittsburgh,ACC,Power 4,3.0,16,0.84144375,0.025754190779191242,44.0,187.66,pre_nil
2014,Purdue,Big Ten,Power 4,2.769230769230769,13,0.8128076923076922,0.017027688895043497,70.0,156.02,pre_nil
2014,Rice,Conference USA,G5 / Ind.,2.235294117647059,17,0.7871705882352941,0.01586778960932784,91.0,117.7,pre_nil
2014,Rutgers,Big Ten,Power 4,2.533333333333333,15,0.8040866666666666,0.03318160798223176,56.0,174.14,pre_nil
2014,SMU,American Athletic,G5 / Ind.,2.4,20,0.7851549999999999,0.02390642581520304,80.0,128.23,pre_nil
2014,San Diego State,Mountain West,G5 / Ind.,2.6,15,0.8069866666666666,0.025555702104397556,73.0,147.92,pre_nil
2014,San José State,Mountain West,G5 / Ind.,2.230769230769231,13,0.7690692307692307,0.025092961503399548,83.0,124.98,pre_nil
2014,South Alabama,Sun Belt,G5 / Ind.,2.2,15,0.7622800000000001,0.016536355627813658,115.0,96.08,pre_nil
2014,South Carolina,SEC,Power 4,3.6,15,0.8974466666666667,0.026227494501626255,19.0,239.33,pre_nil
2014,South Florida,American Athletic,G5 / Ind.,3.0,14,0.8504714285714287,0.018329569698882775,42.0,189.74,pre_nil
2014,Southern Miss,Conference USA,G5 / Ind.,2.4,20,0.781335,0.027980635348721968,82.0,125.74,pre_nil
2014,Stanford,Pac-12,G5 / Ind.,3.625,16,0.9049125,0.030984521641766214,13.0,250.05,pre_nil
2014,Syracuse,ACC,Power 4,2.857142857142857,14,0.826,0.02397959154642484,52.0,176.87,pre_nil
2014,TCU,Big 12,Power 4,3.0,12,0.8375833333333333,0.028458196191259513,43.0,188.64,pre_nil
2014,Temple,American Athletic,G5 / Ind.,2.5,20,0.79762,0.017816127757376603,69.0,156.27,pre_nil
2014,Tennessee,SEC,Power 4,3.5652173913043477,23,0.903008695652174,0.02840744917793108,7.0,274.77,pre_nil
2014,Texas,Big 12,Power 4,3.4444444444444446,18,0.8908277777777778,0.026419802065078338,17.0,239.85,pre_nil
2014,Texas A&M,SEC,Power 4,3.9375,16,0.9204375,0.0349774220413942,5.0,278.08,pre_nil
2014,Texas State,Sun Belt,G5 / Ind.,2.1176470588235294,17,0.7800470588235294,0.01274432898720017,97.0,109.9,pre_nil
2014,Texas Tech,Big 12,Power 4,2.923076923076923,13,0.8500153846153846,0.0222578635011424,40.0,191.82,pre_nil
2014,Toledo,Mid-American,G5 / Ind.,2.3333333333333335,21,0.7815380952380951,0.020168381005353543,92.0,115.38,pre_nil
2014,Tulane,American Athletic,G5 / Ind.,2.388888888888889,18,0.7891277777777778,0.012545105509340512,90.0,118.86,pre_nil
2014,Tulsa,American Athletic,G5 / Ind.,2.3636363636363638,22,0.7937818181818183,0.019833394858399342,79.0,130.3,pre_nil
2014,UAB,Conference USA,G5 / Ind.,2.1666666666666665,18,0.7640833333333332,0.024973440777038784,114.0,96.13,pre_nil
2014,UCF,American Athletic,G5 / Ind.,2.9,10,0.8163199999999999,0.016838984505598505,68.0,159.55,pre_nil
2014,UCLA,Pac-12,G5 / Ind.,3.642857142857143,14,0.9042785714285715,0.02352704181756681,18.0,239.74,pre_nil
2014,UConn,American Athletic,G5 / Ind.,2.230769230769231,13,0.7749230769230769,0.02386799193401973,110.0,98.31,pre_nil
2014,UL Monroe,Sun Belt,G5 / Ind.,2.0476190476190474,21,0.7644809523809523,0.011669471019382475,126.0,84.48,pre_nil
2014,UNLV,Mountain West,G5 / Ind.,2.1818181818181817,11,0.7792181818181819,0.011626402241832286,117.0,91.15,pre_nil
2014,USC,Pac-12,G5 / Ind.,3.3684210526315788,19,0.8866894736842106,0.04820632826694568,10.0,264.86,pre_nil
2014,UTEP,Conference USA,G5 / Ind.,2.15,20,0.762755,0.02245904618836917,118.0,89.53,pre_nil
2014,UTSA,Conference USA,G5 / Ind.,2.125,16,0.7678125,0.016961741740832034,127.0,81.73,pre_nil
2014,Utah,Pac-12,G5 / Ind.,3.0,10,0.83192,0.020711125820858708,66.0,160.67,pre_nil
2014,Utah State,Mountain West,G5 / Ind.,2.1818181818181817,22,0.7563,0.0261489435667094,111.0,97.8,pre_nil
2014,Vanderbilt,SEC,Power 4,2.8823529411764706,17,0.8280411764705883,0.028031302118308732,46.0,183.05,pre_nil
2014,Virginia,ACC,Power 4,3.272727272727273,11,0.8586727272727273,0.056939692925108025,33.0,205.34,pre_nil
2014,Virginia Tech,ACC,Power 4,3.0454545454545454,22,0.856940909090909,0.024327597836852927,28.0,217.39,pre_nil
2014,Wake Forest,ACC,Power 4,2.75,16,0.8091625,0.021217925679725323,67.0,160.4,pre_nil
2014,Washington,Pac-12,G5 / Ind.,3.1333333333333333,15,0.8499066666666667,0.03480120652044033,38.0,198.52,pre_nil
2014,Washington State,Pac-12,G5 / Ind.,2.8823529411764706,17,0.8341882352941177,0.025601417311452553,53.0,176.62,pre_nil
2014,West Virginia,Big 12,Power 4,3.0,8,0.82945,0.053314695842851326,39.0,194.85,pre_nil
2014,Western Kentucky,Conference USA,G5 / Ind.,2.066666666666667,15,0.7675733333333333,0.016215026655527327,88.0,121.12,pre_nil
2014,Western Michigan,Mid-American,G5 / Ind.,2.45,20,0.7977749999999999,0.02135282477700073,71.0,153.42,pre_nil
2014,Wisconsin,Big Ten,Power 4,2.8636363636363638,22,0.8335545454545454,0.04064243393396057,32.0,205.44,pre_nil
2014,Wyoming,Mountain West,G5 / Ind.,2.05,20,0.7588,0.012492751548593183,128.0,80.87,pre_nil
2015,Air Force,Mountain West,G5 / Ind.,2.0476190476190474,21,0.7697095238095238,0.014647572781687242,123.0,98.02,pre_nil
2015,Akron,Mid-American,G5 / Ind.,2.142857142857143,14,0.7694428571428571,0.014961792992775606,127.0,82.38,pre_nil
2015,Alabama,SEC,Power 4,4.238095238095238,21,0.9458523809523809,0.023911532350812763,1.0,311.1,pre_nil
2015,App State,Sun Belt,G5 / Ind.,2.2222222222222223,18,0.7835944444444444,0.01583751022585249,114.0,112.03,pre_nil
2015,Arizona,Pac-12,G5 / Ind.,3.0,8,0.8384375000000001,0.026036153248916578,43.0,186.57,pre_nil
2015,Arizona State,Pac-12,G5 / Ind.,3.6153846153846154,13,0.8968153846153846,0.025346755958057972,19.0,232.73,pre_nil
2015,Arkansas,SEC,Power 4,3.4285714285714284,14,0.8710428571428571,0.030035542319260408,22.0,222.51,pre_nil
2015,Arkansas State,Sun Belt,G5 / Ind.,2.764705882352941,17,0.8055294117647058,0.010146994264019405,90.0,131.45,pre_nil
2015,Army,FBS Independents,G5 / Ind.,2.026315789473684,38,0.7645315789473685,0.011159948244566655,120.0,100.83,pre_nil
2015,Auburn,SEC,Power 4,3.7083333333333335,24,0.901275,0.029202456689045947,8.0,278.31,pre_nil
2015,BYU,FBS Independents,G5 / Ind.,2.5,18,0.8063277777777778,0.026208974825982626,65.0,165.06,pre_nil
2015,Ball State,Mid-American,G5 / Ind.,2.3181818181818183,22,0.7881727272727272,0.01942509535598751,105.0,119.7,pre_nil
2015,Baylor,Big 12,Power 4,3.1818181818181817,11,0.8553454545454545,0.03699438007007749,36.0,195.88,pre_nil
2015,Boise State,Mountain West,G5 / Ind.,2.9375,16,0.8229375,0.024167425847437658,58.0,171.68,pre_nil
2015,Boston College,ACC,Power 4,2.909090909090909,11,0.8242636363636364,0.008947630584106279,60.0,169.45,pre_nil
2015,Bowling Green,Mid-American,G5 / Ind.,2.227272727272727,22,0.7829727272727273,0.021270385849467877,104.0,119.83,pre_nil
2015,Buffalo,Mid-American,G5 / Ind.,2.2,15,0.7753599999999999,0.017661759757537986,118.0,103.21,pre_nil
2015,California,Pac-12,G5 / Ind.,3.25,12,0.8583083333333333,0.025567896501696073,34.0,198.77,pre_nil
2015,Central Michigan,Mid-American,G5 / Ind.,2.55,20,0.7973600000000001,0.011555633445926135,97.0,123.63,pre_nil
2015,Charlotte,Conference USA,G5 / Ind.,2.125,16,0.77524375,0.012801921004820459,126.0,86.91,pre_nil
2015,Cincinnati,American Athletic,G5 / Ind.,2.7857142857142856,14,0.8160142857142858,0.01265859175627901,68.0,162.45,pre_nil
2015,Clemson,ACC,Power 4,3.619047619047619,21,0.9003142857142857,0.04184278257951069,9.0,277.98,pre_nil
2015,Colorado,Pac-12,G5 / Ind.,2.857142857142857,7,0.8263285714285714,0.024865337151945388,69.0,162.04,pre_nil
2015,Colorado State,Mountain West,G5 / Ind.,2.4166666666666665,12,0.7902333333333332,0.01508520671001975,119.0,101.72,pre_nil
2015,Duke,ACC,Power 4,3.0,6,0.83075,0.028103788072445807,52.0,175.77,pre_nil
2015,East Carolina,American Athletic,G5 / Ind.,2.857142857142857,7,0.8053857142857143,0.01174744498753928,93.0,126.85,pre_nil
2015,Eastern Michigan,Mid-American,G5 / Ind.,2.272727272727273,22,0.7798590909090909,0.018509118012991002,115.0,110.15,pre_nil
2015,Florida,SEC,Power 4,3.5384615384615383,13,0.8826307692307692,0.03889930944915994,21.0,227.46,pre_nil
2015,Florida Atlantic,Conference USA,G5 / Ind.,2.5454545454545454,22,0.8025272727272728,0.018338760175088408,79.0,146.02,pre_nil
2015,Florida International,Conference USA,G5 / Ind.,2.3043478260869565,23,0.7909217391304347,0.016154012151468545,100.0,120.42,pre_nil
2015,Florida State,ACC,Power 4,3.9444444444444446,18,0.9324388888888888,0.028282063658777872,3.0,287.06,pre_nil
2015,Fresno State,Mountain West,G5 / Ind.,2.8181818181818183,11,0.8202090909090909,0.023569881611325103,72.0,155.02,pre_nil
2015,Georgia,SEC,Power 4,3.888888888888889,18,0.9187388888888888,0.03271291731086744,6.0,282.54,pre_nil
2015,Georgia Southern,Sun Belt,G5 / Ind.,2.5625,16,0.79893125,0.017599194798060595,85.0,137.18,pre_nil
2015,Georgia State,Sun Belt,G5 / Ind.,2.111111111111111,9,0.7807999999999999,0.009414212589406404,124.0,90.61,pre_nil
2015,Georgia Tech,ACC,Power 4,3.0,9,0.8315666666666667,0.01141679606324516,44.0,185.45,pre_nil
2015,Hawai'i,Mountain West,G5 / Ind.,2.4285714285714284,7,0.7908,0.023344997795075824,122.0,98.16,pre_nil
2015,Houston,American Athletic,G5 / Ind.,2.411764705882353,17,0.7963294117647058,0.028617462463133344,89.0,131.58,pre_nil
2015,Idaho,Sun Belt,G5 / Ind.,2.1538461538461537,13,0.7720153846153845,0.015089989426720796,121.0,98.54,pre_nil
2015,Illinois,Big Ten,Power 4,3.1,10,0.84702,0.02529810364220318,48.0,181.74,pre_nil
2015,Indiana,Big Ten,Power 4,2.909090909090909,11,0.8240454545454546,0.01277109989065204,53.0,175.35,pre_nil
2015,Iowa,Big Ten,Power 4,3.0,13,0.8259153846153846,0.020603282319566894,59.0,169.99,pre_nil
2015,Iowa State,Big 12,Power 4,2.7,10,0.80663,0.01477629130113816,64.0,166.5,pre_nil
2015,Kansas,Big 12,Power 4,2.6875,16,0.79739375,0.020080555151321976,73.0,153.94,pre_nil
2015,Kansas State,Big 12,Power 4,2.75,12,0.8233916666666666,0.02323468956772672,54.0,175.02,pre_nil
2015,Kent State,Mid-American,G5 / Ind.,2.3,20,0.786725,0.018344719967654254,102.0,119.93,pre_nil
2015,Kentucky,SEC,Power 4,3.0,7,0.8442714285714287,0.0315838069419578,38.0,193.19,pre_nil
2015,LSU,SEC,Power 4,3.6666666666666665,21,0.9060619047619047,0.04272157276674358,5.0,284.37,pre_nil
2015,Louisiana,Sun Belt,G5 / Ind.,2.55,20,0.79746,0.019389060023210444,78.0,146.18,pre_nil
2015,Louisiana Tech,Conference USA,G5 / Ind.,2.611111111111111,18,0.8025777777777778,0.013202058633697784,82.0,142.32,pre_nil
2015,Louisville,ACC,Power 4,3.3333333333333335,6,0.8735333333333334,0.013215802845477862,33.0,201.4,pre_nil
2015,Marshall,Conference USA,G5 / Ind.,2.590909090909091,22,0.8057,0.02415178188851072,75.0,149.98,pre_nil
2015,Maryland,Big Ten,Power 4,3.0833333333333335,12,0.8473416666666668,0.030847290017963887,47.0,182.31,pre_nil
2015,Massachusetts,Mid-American,G5 / Ind.,2.210526315789474,19,0.7773736842105263,0.025061298838545135,107.0,118.12,pre_nil
2015,Memphis,American Athletic,G5 / Ind.,2.4347826086956523,23,0.7864043478260869,0.020880372438943667,77.0,146.79,pre_nil
2015,Miami,ACC,Power 4,3.3076923076923075,13,0.8664615384615384,0.032353583542684965,27.0,215.49,pre_nil
2015,Miami (OH),Mid-American,G5 / Ind.,2.6296296296296298,27,0.8008777777777778,0.02387024221192477,74.0,150.48,pre_nil
2015,Michigan,Big Ten,Power 4,3.5454545454545454,11,0.8914818181818182,0.02482634048760979,37.0,194.82,pre_nil
2015,Michigan State,Big Ten,Power 4,3.4615384615384617,13,0.8912769230769231,0.019636741957977388,23.0,221.77,pre_nil
2015,Middle Tennessee,Conference USA,G5 / Ind.,2.3333333333333335,18,0.7859833333333334,0.022368378399655303,86.0,134.77,pre_nil
2015,Minnesota,Big Ten,Power 4,2.761904761904762,21,0.8008714285714286,0.03258581951773203,63.0,167.01,pre_nil
2015,Mississippi State,SEC,Power 4,3.5555555555555554,9,0.9032111111111111,0.02781570798111646,18.0,237.46,pre_nil
2015,Missouri,SEC,Power 4,3.375,8,0.87465,0.04021251311710382,25.0,217.98,pre_nil
2015,NC State,ACC,Power 4,3.2142857142857144,14,0.86215,0.037601179338682754,31.0,208.69,pre_nil
2015,Navy,American Athletic,G5 / Ind.,2.1153846153846154,26,0.7694038461538462,0.012628120047285338,112.0,114.7,pre_nil
2015,Nebraska,Big Ten,Power 4,3.3076923076923075,13,0.8659307692307692,0.03409677135302953,30.0,211.72,pre_nil
2015,Nevada,Mountain West,G5 / Ind.,2.5,12,0.7929333333333334,0.017158511077817157,98.0,122.5,pre_nil
2015,New Mexico,Mountain West,G5 / Ind.,2.230769230769231,13,0.7823923076923076,0.0162466352443778,116.0,110.03,pre_nil
2015,New Mexico State,Sun Belt,G5 / Ind.,2.0,22,0.7637999999999999,0.014180943724624567,125.0,87.78,pre_nil
2015,North Carolina,ACC,Power 4,3.4444444444444446,9,0.894688888888889,0.022034005643074166,28.0,214.05,pre_nil
2015,North Texas,Conference USA,G5 / Ind.,2.4,15,0.78988,0.020157210685427734,94.0,126.6,pre_nil
2015,Northern Illinois,Mid-American,G5 / Ind.,2.4482758620689653,29,0.7875793103448276,0.018696944690255898,83.0,138.94,pre_nil
2015,Northwestern,Big Ten,Power 4,2.9,10,0.8270199999999999,0.014737249223268491,55.0,174.83,pre_nil
