year,team,rec_qb,rec_rb,rec_wr,rec_ol,rec_dl,rec_lb,rec_db
2017,North Carolina,0.79830002784729,0.880299985408783,0.8641500174999237,0.8903666734695435,0.8940333326657613,0.8547000288963318,0.8949999809265137
2017,North Carolina A&T,0.699999988079071,,0.7300000190734863,,0.7967000007629395,,
2017,North Carolina Central,0.766700029373169,,0.800000011920929,,0.774399995803833,0.7300000190734863,
2017,North Dakota,0.7533000111579895,0.7627999782562256,0.7300000190734863,0.7633000016212463,0.7899999916553497,0.766700029373169,
2017,North Dakota State,0.7733500003814697,0.766700029373169,0.7636250257492065,0.7608000040054321,0.7677749991416931,0.7633500099182129,0.766700029373169
2017,North Texas,0.7825999855995178,0.7792999744415283,0.8134666681289673,0.7743499875068665,0.7799499928951263,0.7831999957561493,0.7896499931812286
2017,Northern Arizona,0.757500022649765,,0.7693000137805939,0.7601000070571899,0.7750000059604645,,
2017,Northern Colorado,0.766700029373169,0.7824000120162964,0.766700029373169,,,0.78329998254776,
2017,Northern Illinois,0.78370001912117,0.7829499840736389,0.8109750002622604,0.8154333233833313,0.7610999941825867,0.774779999256134,0.7721999883651733
2017,Northern Iowa,,0.766700029373169,,0.7699999809265137,,,
2017,Northwestern,,0.8399999737739563,0.8127500116825104,0.855400005976359,0.864549994468689,0.8116999864578247,0.8378999829292297
2017,Northwestern State,,,0.7533000111579895,0.7433000206947327,,,
2017,Notre Dame,0.9078999757766724,0.9078999757766724,0.9638999998569489,0.930649995803833,0.892300009727478,0.9125999808311462,0.884550005197525
2017,Ohio,0.8180999755859375,0.7583000063896179,0.7960000038146973,0.7918500006198883,0.7807250022888184,,0.7909999887148539
2017,Ohio State,0.9739000201225281,0.859499990940094,0.9202333490053812,0.954966684182485,0.9580000042915344,0.9482499957084656,0.9612600088119507
2017,Oklahoma,0.927299976348877,0.9211500287055969,0.9099249988794327,0.9152999967336655,0.8852500021457672,0.8931333422660828,0.9515666762987772
2017,Oklahoma State,0.8589000105857849,0.8899999856948853,0.8795749843120575,,0.8517000079154968,0.8547000288963318,0.8439000248908997
2017,Old Dominion,0.774399995803833,0.8126000165939331,0.7788249850273132,0.786300003528595,0.7660999894142151,0.7912999987602234,0.7916499972343445
2017,Ole Miss,,0.7967000007629395,0.9007999897003174,0.865699976682663,0.911300003528595,0.8870333234469095,0.8694000244140625
2017,Oregon,0.8971999883651733,0.8695500195026398,0.8514000177383423,0.8489000201225281,0.8760666648546854,0.8931500017642975,0.9262749999761581
2017,Oregon State,,0.8216499984264374,0.8615333437919617,0.8185999989509583,,0.8907999992370605,0.8369500041007996
2017,Penn State,0.9222999811172485,0.8496999740600586,0.8484750092029572,0.8907666802406311,0.9019500017166138,0.9045000076293945,0.9187750071287155
2017,Pennsylvania,0.8206999897956848,,0.7826250046491623,0.7599999904632568,,0.7483500242233276,0.7588500082492828
2017,Pittsburgh,,0.8973000049591064,0.8716000020503998,0.8752999901771545,0.8647000193595886,,0.8950666785240173
2017,Portland State,0.8047999739646912,,,,0.7483000159263611,,0.7648666699727377
2017,Prairie View A&M,,,0.8100000023841858,,0.7433000206947327,0.766700029373169,0.7825999855995178
2017,Princeton,0.7900000214576721,,,0.7830000221729279,,0.766700029373169,
2017,Purdue,0.8597000241279602,,0.8340000212192535,0.795633335908254,0.804999977350235,0.7928999900817871,0.7943999767303467
2017,Rice,,0.7752000093460083,0.7755499929189682,0.7762999931971232,0.7903999984264374,0.7838999927043915,0.8008666435877482
2017,Richmond,,,,0.7846500277519226,,,0.7599999904632568
2017,Rutgers,,0.8073999881744385,0.8307400107383728,0.898250013589859,0.8360999822616577,0.8403666615486145,0.8284500241279602
2017,SMU,0.8050000071525574,0.772599995136261,,0.8561333417892456,0.7904499918222427,0.7940999865531921,0.7863999803860983
2017,Sacramento State,0.7533000111579895,,0.766700029373169,,0.7710999846458435,0.766700029373169,
2017,Sacred Heart,0.7300000190734863,,,0.7300000190734863,,,
2017,Sam Houston,,0.7993000149726868,0.800599992275238,,,,0.785966674486796
2017,Samford,,,,0.7846500277519226,,,0.75
2017,San Diego,,,,,0.766700029373169,0.7483000159263611,
2017,San Diego State,0.8142499923706055,0.8433000147342682,0.7996499836444855,0.7992999951044718,0.8054333329200745,0.7989999949932098,0.8199999928474426
2017,San José State,0.8017000257968903,0.7912999987602234,0.7892666657765707,0.784250020980835,0.7828333377838135,0.7639000117778778,0.811849981546402
2017,Savannah St,,,0.8550000190734863,,0.7829499840736389,0.7725000083446503,
2017,South Alabama,0.7858999967575073,,0.770799994468689,0.7572000026702881,0.8152999877929688,0.8686000108718872,0.8229666550954183
2017,South Carolina,0.8324999809265137,,0.9022666613260905,0.8619666695594788,0.8800249993801117,0.8702999949455261,0.8900000055631002
2017,South Carolina State,,0.800000011920929,,,,,
2017,South Dakota,0.766700029373169,0.7600000202655792,0.7757250219583511,0.7730000019073486,0.7657999992370605,0.7682999968528748,
2017,South Dakota State,0.7699999809265137,,,0.753350019454956,0.7599999904632568,0.7658500224351883,
2017,South Florida,,0.7893000245094299,0.8344666560490926,0.8194499909877777,0.8089750111103058,0.805899977684021,0.8094000220298767
2017,Southeast Missouri State,,0.7732999920845032,0.766700029373169,,,0.766700029373169,0.78329998254776
2017,Southern,,,,,0.7710999846458435,,0.7594000101089478
2017,Southern Illinois,0.8222000002861023,,0.7813000082969666,0.8159000277519226,0.766700029373169,0.7733666896820068,
2017,Southern Miss,0.8082000017166138,,0.8158999979496002,0.8027000029881796,0.7987000048160553,0.8109000027179718,0.8144200086593628
2017,Southern Utah,,0.766700029373169,0.7583000063896179,0.766700029373169,0.7684999704360962,0.7684999704360962,0.766700029373169
2017,Stanford,0.9918000102043152,0.9229000210762024,0.928599993387858,0.9511333306630453,0.9027000069618225,,0.9066999852657318
2017,Stephen F. Austin,,0.7980999946594238,0.782966673374176,0.7533000111579895,,,0.7731000185012817
2017,Stetson,,,,0.7433500289916992,,,0.766700029373169
2017,Stony Brook,,,0.8018333514531454,,0.7699999809265137,,
2017,Syracuse,0.8914999961853027,0.8194000124931335,0.823199987411499,0.808899998664856,0.8133000135421753,0.8379000127315521,0.8409499973058701
2017,TCU,0.9222000241279602,,0.8938000053167343,0.9283000230789185,0.8474666674931844,,0.8289999961853027
2017,Temple,0.850600004196167,,0.790966659784317,0.7785000205039978,0.7736999988555908,0.8017333547274271,0.7818666696548462
2017,Tennessee,,0.8941999971866608,0.8706500232219696,0.9064333240191141,0.8806750029325485,0.8554000109434128,0.9038000106811523
2017,Tennessee State,,,0.7583000063896179,,0.7752000093460083,0.7785000205039978,0.8066999912261963
2017,Tennessee Tech,,,,,0.7533000111579895,,0.7844666838645935
2017,Texas,0.944599986076355,0.8964999914169312,0.9350000023841858,0.8628000020980835,0.8960500061511993,,0.8823500275611877
2017,Texas A&M,0.8993500173091888,0.8517000079154968,0.903659999370575,0.8785000046094259,0.8789499998092651,0.9182999928792318,0.901699980099996
2017,Texas Southern,0.7732999920845032,0.7785000205039978,0.7906000018119812,,0.7684999704360962,0.7816333373387655,
2017,Texas State,0.8034000098705292,0.8066999912261963,0.7818499803543091,0.7749750018119812,0.790350005030632,0.8023500144481659,0.798360013961792
2017,Texas Tech,0.8672000169754028,,,0.8832250088453293,0.8553000092506409,0.8553000092506409,0.8334999978542328
2017,The Citadel,,,0.766700029373169,,0.766700029373169,0.8055999875068665,
2017,Toledo,0.8115000128746033,0.7822500169277191,0.7827333410580953,0.8136666615804037,0.7922666668891907,0.7825999855995178,0.7903500199317932
2017,Towson,,,0.7783500254154205,,,0.7300000190734863,
2017,Tulane,0.7825999855995178,0.7825999855995178,0.7857000033060709,0.7863333423932394,0.7682499885559082,0.795199990272522,0.7804399967193604
2017,Tulsa,,0.8115000128746033,0.7982500046491623,0.7681500017642975,0.792199989159902,0.7714999914169312,0.7986333171526591
2017,UAB,,0.7633999884128571,0.7951750010251999,0.7893000245094299,0.766700029373169,0.8224999904632568,0.7616400003433228
2017,UC Davis,0.7560999989509583,,0.7890333334604899,,0.78329998254776,0.766700029373169,0.7610999941825867
2017,UCF,0.8293499946594238,0.8830999930699667,0.8157000094652176,0.8019500076770782,0.8019000291824341,0.8025500078996023,0.8282999992370605
2017,UCLA,0.8172000050544739,,0.8464666803677877,0.8498666683832804,0.9244000017642975,,0.9070750176906586
2017,UConn,0.8054499924182892,,0.7775999903678894,0.795360004901886,0.8148000240325928,0.8044000267982483,0.7936999917030334
2017,UL Monroe,,0.805899977684021,0.781333327293396,0.7751999795436859,0.7792999744415283,0.7942000031471252,0.7917600035667419
2017,UNLV,0.8080999851226807,0.8215000033378601,0.7946500033140182,0.7887333234151205,0.7752000093460083,0.8044000267982483,0.7890499830245972
2017,USC,0.9516000151634216,0.9887999892234802,0.9291666746139526,0.9238600015640259,0.9407249987125397,0.9197500050067902,0.9595499932765961
2017,UT Martin,0.7813000082969666,,0.7866500020027161,,,0.7732999920845032,
2017,UTEP,0.7872499823570251,,,0.7664999961853027,0.7638333241144816,0.7675249874591827,0.7511000037193298
2017,UTSA,0.7993999719619751,,0.761900007724762,0.8016666769981384,0.8166999816894531,0.8147000074386597,0.7979499995708466
2017,Utah,0.8547000288963318,,0.8679750114679337,0.8628000020980835,0.8614000082015991,,0.8460666735967001
2017,Utah State,,,0.7858999967575073,0.7628333568572998,0.7713666756947836,0.7601000070571899,0.7599666714668274
2017,VMI,,,,,0.7682999968528748,,
2017,Vanderbilt,0.8636000156402588,,0.816100001335144,0.8407999873161316,0.8207499980926514,0.8241666754086813,0.8305500149726868
2017,Villanova,0.8033000230789185,,,,0.7583000063896179,0.7794333299001058,0.7783500254154205
2017,Virginia,,0.8329499959945679,0.8084500133991241,0.8251000245412191,0.8297500014305115,0.8416000008583069,0.8116999864578247
2017,Virginia Tech,0.8932999968528748,0.8597000241279602,0.863266666730245,0.8127999901771545,0.8553500175476074,0.89546666542689,0.9153499901294708
2017,Wake Forest,,,0.8416500091552734,0.8034199953079224,0.8328000009059906,0.8248800039291382,0.850600004196167
2017,Washington,0.8628000020980835,,0.9003800034523011,0.894650012254715,0.8593666752179464,0.8935999870300293,0.9133666753768921
2017,Washington State,0.870199978351593,0.8500000238418579,0.8531999886035919,0.8347999850908915,0.7868000070254008,0.850600004196167,0.8636000156402588
2017,Weber State,0.7577999830245972,,0.766700029373169,0.772599995136261,0.7892000079154968,,0.751580011844635
