id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds
3127280,Deion,Singleton,Washington State,185.0,74.0,22.0,3,S,Pasco,WA,USA,46.2306739,-119.0921006,53021,[]
3127281,Ngalu,Tapa,Washington State,,74.0,95.0,2015,NT,Sacramento,CA,USA,38.5815719,-121.4943996,06067,['143297']
3127287,Budda,Baker,Washington,,70.0,32.0,2015,DB,Bellevue,WA,USA,47.6144219,-122.1923372,53033,['141883']
3127288,Shane,Bowman,Washington,288.0,76.0,96.0,4,DL,Bellevue,WA,USA,47.6144219,-122.1923372,53033,[]
3127291,K.J.,Carta-Samuels,Washington,225.0,74.0,1.0,4,QB,Saratoga,CA,USA,37.2638324,-122.0230146,06085,['142055']
3127292,Will,Dissly,Washington,267.0,76.0,98.0,2015,TE,Bozeman,MT,USA,45.6794293,-111.0440474,30031,['144085']
3127293,Jomon,Dotson,Washington,190.0,71.0,1.0,4,DB,American Canyon,CA,USA,38.223457,-122.22704307123536,06055,['142607']
3127294,Greg,Gaines,Washington,313.0,74.0,99.0,4,DL,La Habra,CA,USA,33.9330156,-117.944777,06059,['142528']
3127295,Darren,Gardenhire,Washington,,71.0,3.0,2015,DB,Long Beach,CA,USA,33.7690164,-118.1916048,06037,[]
3127298,Jaylen,Johnson,Washington,294.0,75.0,92.0,4,DL,Corona,CA,USA,33.8752945,-117.5664449,06065,['142578']
3127299,Sidney,Jones,Washington,,72.0,26.0,2015,DB,Diamond Bar,CA,USA,34.0286226,-117.8103367,06037,[]
3127300,Brayden,Lenius,Washington,230.0,77.0,81.0,2015,WR,North Vancouver,BC,Canada,,,,[]
3127301,Brandon,Lewis,Washington,,71.0,19.0,2015,DB,Rancho Murieta,CA,USA,38.5121827,-121.06551700164033,06067,[]
3127302,Drew,Lewis,Colorado,225.0,74.0,20.0,4,ILB,Sammamish,WA,USA,47.6088445,-122.0423067,53033,[]
3127303,Gavin,McDaniel,Washington,,68.0,30.0,2015,?,Coppell,TX,USA,32.9552598,-97.0155703,48113,[]
3127304,Kaleb,McGary,Washington,325.0,80.0,58.0,4,OL,Fife,WA,USA,47.2359524,-122.3626381,53053,[]
3127305,JoJo,McIntosh,Washington,211.0,73.0,14.0,4,DB,Canyon Country,CA,USA,34.4233293,-118.4720281,06037,['142726']
3127306,Dante,Pettis,Washington,195.0,73.0,8.0,2015,WR,San Clemente,CA,USA,33.4270275,-117.6124179,06059,['142727']
3127307,Matt,Preston,Washington,235.0,74.0,54.0,4,LB,Corona,CA,USA,33.8752945,-117.5664449,06065,[]
3127309,Max,Richmond,Washington,181.0,70.0,80.0,4,WR,Bellevue,WA,USA,47.6144219,-122.1923372,53033,[]
3127310,Drew,Sample,Washington,261.0,77.0,88.0,4,TE,Bellevue,WA,USA,47.6144219,-122.1923372,53033,[]
3127313,Tristan,Vizcaino,Washington,202.0,74.0,43.0,2015,PK,Chino Hills,CA,USA,33.9926803,-117.760056,06071,[]
3127314,Jake,Wambaugh,Washington,220.0,74.0,53.0,4,LB,San Diego,CA,USA,32.7174209,-117.1627714,06073,[]
3127325,Datrin,Guyton,Oregon State,200.0,77.0,3.0,4,WR,Austin,TX,USA,30.2711286,-97.7436995,48453,['185142']
3127326,Xavier,Hawkins,Oregon State,180.0,68.0,7.0,2015,WR,Knoxville,TN,USA,35.9603948,-83.9210261,47093,['143390']
3127328,Sumner,Houston,Oregon State,290.0,74.0,52.0,4,OL,Dublin,CA,USA,37.7021521,-121.9357918,06001,['143417']
3127330,Drew,Kell,Oregon State,200.0,73.0,30.0,4,S,Hilo,HI,USA,19.707243,-155.081635,15001,[]
3127331,Connor,Kelsey,Oregon State,216.0,72.0,57.0,4,LS,Carpinteria,CA,USA,34.3988838,-119.5184564,06083,[]
3127332,Marcus,McMaryion,Oregon State,203.0,74.0,6.0,4,QB,Dinuba,CA,USA,36.5432837,-119.3870656,06107,[]
3127333,Nick,Mitchell,Oregon State,,75.0,14.0,2015,QB,North Bend,WA,USA,47.4959464,-121.7851542,53033,[]
3127335,Ryan,Nall,Oregon State,237.0,74.0,34.0,2015,RB,Sandy,OR,USA,45.3974065,-122.2614548,41005,[]
3127337,Gabe,Ovgard,Oregon State,,70.0,30.0,2015,S,Klamath Falls,OR,USA,42.224867,-121.7816704,41035,[]
3127339,Adam,Soesman,Oregon State,208.0,73.0,43.0,4,LB,Clovis,CA,USA,36.8252277,-119.7029194,06019,[]
3127340,Bright,Ugwoegbu,Oregon State,235.0,74.0,1.0,2015,OLB,Katy,TX,USA,29.7857853,-95.8243956,48157,['143416']
3127341,Kalani,Vakameilalo,Oregon State,316.0,75.0,97.0,4,DT,Kapolei,HI,USA,21.3340079,-158.0778491,15003,['142421']
3127342,Dwayne,Williams,Oregon State,182.0,69.0,4.0,4,CB,Killeen,TX,USA,31.1171441,-97.727796,48027,['143770']
3127344,Jonathan,Willis,Oregon State,232.0,73.0,32.0,4,LB,Tulsa,OK,USA,36.1556805,-95.9929113,40143,['143570']
3127364,Michael,Cintron,Rutgers,222.0,75.0,94.0,2015,P,Piscataway,NJ,USA,40.5462553,-74.4660408,34023,[]
3127365,Tariq,Cole,Rutgers,317.0,78.0,65.0,4,OL,Long Beach,NY,USA,40.5885116,-73.657861,36059,['142757']
3127366,Darian,Dailey,Akron,180.0,71.0,24.0,4,CB,Bradenton,FL,USA,27.4989278,-82.5748194,12081,[]
3127367,Saquan,Hampton,Rutgers,209.0,73.0,9.0,4,DB,Hamilton,NJ,USA,40.2070573,-74.0812506,34025,['142942']
3127369,Josh,Hicks,Rutgers,210.0,70.0,8.0,2015,RB,Palmetto,FL,USA,27.5214269,-82.5723193,12081,['142395']
3127370,Jimmy,Hogan,Rutgers,265.0,76.0,98.0,4,DE,Wyckoff,NJ,USA,41.0095417,-74.1729222,34003,[]
3127371,Jacob,Kraut,Florida International,245.0,72.0,34.0,3,RB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,[]
3127372,Alan,Lucy,Rutgers,218.0,72.0,85.0,2015,LS,Dinwiddie,VA,USA,37.0779278,-77.586655,51053,['145177']
3127373,Eric,Margolis,Rutgers,240.0,75.0,35.0,2015,LB,New City,NY,USA,41.1499825,-73.98989776091842,36087,['145225']
3127374,Robert,Martin,Rutgers,212.0,71.0,7.0,2015,RB,Harrisburg,PA,USA,40.2663107,-76.8861122,42043,[]
3127375,Giovanni,Rescigno,Rutgers,229.0,75.0,17.0,4,QB,Macomb Twp.,MI,USA,42.7008653,-82.9590938,26099,['143672']
3127376,Charles,Scarff,Rutgers,270.0,77.0,85.0,2015,TE,Lancaster,PA,USA,40.03813,-76.3056686,42071,[]
3127378,Isaiah,Wharton,Rutgers,203.0,73.0,11.0,4,DB,Kissimmee,FL,USA,28.2918995,-81.4075838,12097,['144430']
3127379,Kevin,Wilkins,Rutgers,304.0,74.0,99.0,4,DL,Mahwah,NJ,USA,41.0887072,-74.1437552,34003,['142943']
3127579,Chase,Blakley,Boise State,240.0,76.0,86.0,4,TE,Coeur d'Alene,ID,USA,47.6742994,-116.7811531,16055,[]
3127580,Dereck,Boles,Arizona,296.0,74.0,99.0,4,DT,Kingston,,Jamaica,,,,[]
3127581,Jabril,Frazier,Boise State,236.0,76.0,8.0,4,?,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,[]
3127584,David,Lucero,Boise State,240.0,77.0,18.0,4,TE,Holtville,CA,USA,32.8139211,-115.3781071,06025,['185310']
3127586,Jeremy,McNichols,Boise State,,69.0,13.0,2015,RB,Long Beach,CA,USA,33.7690164,-118.1916048,06037,['143511']
3127588,Sean,Modster,Boise State,190.0,71.0,8.0,4,WR,Mission Viejo,CA,USA,33.5965685,-117.659405,06059,['143493']
3127590,Alex,Ogle,Boise State,,75.0,18.0,2015,QB,Palm City,FL,USA,27.1713925,-80.28422171034893,12085,['143864']
3127594,Cory,Young,Boise State,205.0,70.0,6.0,2015,RB,Norco,CA,USA,33.9323307,-117.5508901,06065,['142646']
3128244,Delroy,Baker,Indiana,317.0,78.0,71.0,4,OL,Ocala,FL,USA,29.1871986,-82.1400923,12083,[]
3128247,Mike,Barwick Jr.,Indiana,305.0,72.0,51.0,4,DL,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,[]
3128248,Dominique,Booth,Indiana,,73.0,3.0,2015,WR,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,['142071']
3128251,Simmie,Cobbs Jr.,Indiana,220.0,76.0,1.0,2015,WR,Oak Park,IL,USA,41.8878145,-87.7887615,17031,[]
3128252,Chris,Covington,Indiana,230.0,74.0,4.0,2015,LB,Chicago,IL,USA,41.8755616,-87.6244212,17031,['145199']
3128253,Will,Dawkins,Indiana,205.0,70.0,21.0,4,S,Vero Beach,FL,USA,27.6387163,-80.3975399,12061,[]
3128254,Zander,Diamont,Indiana,,73.0,12.0,2015,QB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,['143752']
3128256,Tony,Fields,Indiana,205.0,71.0,19.0,2015,DB,Tallahassee,FL,USA,30.4380832,-84.2809332,12073,[]
3128257,Jordan,Fuchs,Indiana,,78.0,81.0,2015,TE,Queens,NY,USA,40.7498243,-73.7976337,36081,['190171']
3128259,Greg,Gooch,Indiana,250.0,74.0,49.0,2015,DL,Longwood,FL,USA,28.7007225,-81.34927797143865,12117,[]
3128260,J-Shun,Harris II,Indiana,176.0,68.0,5.0,4,WR,Fishers,IN,USA,39.9555928,-86.0138729,18057,['143528']
3128263,Wes,Martin,Indiana,316.0,75.0,76.0,4,OL,West Milton,OH,USA,39.9625534,-84.3280022,39109,[]
3128264,Robert,McCray III,Indiana,270.0,74.0,47.0,2015,DL,Rockdale,GA,USA,33.7870502,-84.4349287,13121,['145209']
3128265,Derrian,Meminger,Indiana,290.0,76.0,96.0,2015,DL,Sparta,GA,USA,33.2757006,-82.9762589,13141,['145207']
3128266,Tommy,Mister,Northern Illinois,212.0,73.0,26.0,2015,?,Chicago,IL,USA,41.8755616,-87.6244212,17031,[]
3128267,Devine,Redding,Indiana,,70.0,34.0,2015,RB,Youngstown,OH,USA,41.1035786,-80.6520161,39099,[]
3128268,Tegray,Scales,Indiana,230.0,72.0,8.0,2015,LB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,['142254']
3128269,Zeke,Walker,Indiana,215.0,74.0,6.0,2015,DB,Columbia,SC,USA,34.0007493,-81.0343313,45079,['143551']
3128270,Kiante,Walton,Indiana,225.0,74.0,26.0,2015,LB,Columbus,GA,USA,32.4609764,-84.9877094,13215,['143780']
3128271,Dameon,Willis Jr.,Indiana,224.0,73.0,43.0,4,LB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,[]
3128302,Denzel,Conyers,Maryland,215.0,75.0,3.0,2015,DB,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,['186444']
3128303,Josh,Woods,Maryland,204.0,73.0,10.0,2015,DB,Baltimore,MD,USA,39.2908816,-76.610759,24510,['142633']
3128304,Lee,Shrader,Maryland,,73.0,38.0,2015,P,Newport News,VA,USA,36.9786449,-76.4321089,51700,[]
3128307,Nnamdi,Egbuaba,Maryland,235.0,73.0,31.0,4,LB,Baltimore,MD,USA,39.2908816,-76.610759,24510,['143517']
3128308,Jesse,Aniebonam,Maryland,260.0,75.0,6.0,4,DL,Silver Spring,MD,USA,38.9959461,-77.0276231,24031,['141959']
3128310,Matt,Gillespie,Maryland,235.0,73.0,56.0,2015,LB,Towson,MD,USA,39.4018552,-76.602388,24005,[]
3128311,Damian,Prince,Maryland,320.0,75.0,58.0,4,OL,Washington,DC,USA,38.8949855,-77.0365708,11001,['141858']
3128314,David,Shaw,Maryland,,76.0,67.0,2015,DL,Spring Grove,PA,USA,39.8745437,-76.8658078,42133,['143627']
3128318,Andrew,Gray,Buffalo,235.0,75.0,84.0,4,TE,Chardon,OH,USA,41.582466,-81.20334,39055,[]
3128332,Ken,Butler Jr.,Georgia Southern,,71.0,18.0,2015,LB,La Marque,TX,USA,29.3685674,-94.9713134,48167,[]
3128335,Ian,Bush,Georgia Southern,275.0,72.0,95.0,4,NT,Port Charlotte,FL,USA,26.9761707,-82.0906448,12015,['144035']
3128346,Blake,Blackmar,Baylor,330.0,77.0,72.0,4,OL,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
3128347,Jourdan,Blake,Baylor,185.0,72.0,23.0,4,CB,Princeton,TX,USA,33.1801161,-96.4980424,48085,['142552']
3128348,KD,Cannon,Baylor,,72.0,9.0,2015,WR,Mount Pleasant,TX,USA,33.1570582,-94.9694007,48449,['141860']
3128350,Jamie,Jacobs,Baylor,243.0,75.0,43.0,4,TE,Waco,TX,USA,31.549333,-97.1466695,48309,['142972']
3128352,Xavier,Jones,Baylor,235.0,75.0,94.0,4,DE,Magnolia,TX,USA,30.2093794,-95.7507815,48339,['143003']
3128354,Ira,Lewis,Baylor,295.0,75.0,9.0,4,DT,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
3128357,Andrew,Morris,Baylor,235.0,74.0,88.0,2015,DE,Mesquite,TX,USA,32.7666103,-96.599472,48113,['143295']
3128359,Chris,Platt,Baylor,172.0,71.0,14.0,4,WR,Willis,TX,USA,30.4241219,-95.4796587,48339,[]
3128360,Verkedric,Vaughns,Baylor,198.0,69.0,27.0,4,S,Mesquite,TX,USA,32.7666103,-96.599472,48113,[]
3128361,Chance,Waz,Baylor,180.0,71.0,18.0,2015,S,Pflugerville,TX,USA,30.4393696,-97.6200043,48453,[]
3128362,Ishmael,Zamora,Baylor,,76.0,8.0,2015,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,['142192']
3128390,Allen,Lazard,Iowa State,222.0,77.0,5.0,2015,WR,Urbandale,IA,USA,41.6274552,-93.7380624,19153,['141908']
3128391,De'Monte,Ruth,Iowa State,175.0,70.0,6.0,4,DB,Dallas,TX,USA,32.7762719,-96.7968559,48113,['143638']
3128392,Reggan,Northrup,Iowa State,208.0,73.0,9.0,4,LB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,['143368']
3128393,Brian,Peavy,Iowa State,194.0,69.0,10.0,4,DB,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
3128394,Colin,Downing,Iowa State,190.0,72.0,13.0,2015,P,Whitefish Bay,WI,USA,43.1133445,-87.9000856,55079,['143701']
3128395,Darius,Lee-Campbell,Iowa State,205.0,74.0,14.0,2015,DB,Spring,TX,USA,30.0798826,-95.4172549,48201,['143163']
3128396,Willie,Harvey,Iowa State,224.0,72.0,2.0,4,LB,Hastings,FL,USA,29.7180248,-81.5081338,12109,['143980']
3128397,Jauan,Wesley,Iowa State,182.0,71.0,9.0,4,WR,Markham,IL,USA,41.5936453,-87.6947699,17031,[]
3128398,Orion,Salters,Iowa State,,69.0,21.0,2015,WR,Dallas,TX,USA,32.7762719,-96.7968559,48113,['143539']
3128401,Mike,Warren,Iowa State,215.0,72.0,2.0,4,RB,Lawton,OK,USA,34.6086854,-98.3903305,40031,[]
3128402,Qujuan,Floyd,Iowa State,,72.0,7.0,2015,DB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,['186507']
3128403,Chris,Francis,Iowa State,182.0,72.0,41.0,4,PK,Dubuque,IA,USA,42.5006217,-90.6647967,19061,[]
3128404,Dale,Pierson,Iowa State,,74.0,45.0,2015,DE,Bakersfield,CA,USA,35.3738712,-119.0194639,06029,['186506']
3128405,Sam,Seonbuchner,Iowa State,244.0,75.0,47.0,4,TE,Oconomowoc,WI,USA,43.1116731,-88.4992659,55133,['142746']
3128413,Darrel,Colbert Jr.,SMU,,71.0,7.0,2015,QB,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
3128414,Darius,Durall,SMU,184.0,69.0,3.0,2015,RB,Houston,TX,USA,29.7589382,-95.3676974,48201,['144802']
3128415,Michael,Epley,TCU,259.0,75.0,40.0,4,DE,Leander,TX,USA,30.5586046,-97.8444364,48491,[]
3128419,William,Jeanlys,SMU,198.0,74.0,18.0,4,LB,Boynton Beach,FL,USA,26.5256179,-80.0666026,12099,['143729']
3128420,Jackson,Koonce,SMU,197.0,73.0,19.0,2015,P,Oceanside,CA,USA,33.1958696,-117.3794834,06073,['145253']
3128421,Kyran,Mitchell,SMU,225.0,72.0,11.0,4,LB,Houston,TX,USA,29.7589382,-95.3676974,48201,['145043']
3128424,Chad,Pursley,SMU,277.0,76.0,57.0,4,OL,Mansfield,TX,USA,32.5631924,-97.1416768,48439,['143700']
3128425,Anthony,Rhone,SMU,233.0,72.0,48.0,2015,LB,Texarkana,TX,USA,33.44628645,-94.07638067493534,48037,['143979']
3128429,Courtland,Sutton,SMU,216.0,76.0,16.0,2015,WR,Brenham,TX,USA,30.1668828,-96.3977442,48477,['142978']
3128430,Shelby,Walker,SMU,165.0,72.0,9.0,2015,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
3128431,Jordan,Wyatt,SMU,195.0,72.0,15.0,4,CB,Wylie,TX,USA,33.0151201,-96.5388789,48085,['143926']
3128434,Kyle,Gibson,UCF,182.0,71.0,25.0,4,DB,Tampa,FL,USA,27.9477595,-82.458444,12057,['142114']
3128435,Tristan,Reaves,UCF,216.0,75.0,85.0,4,WR,St. Cloud,FL,USA,28.2498534,-81.2839038,12097,[]
3128436,C.J.,Jones,UCF,,70.0,29.0,2015,RB,Daytona Beach,FL,USA,29.2108147,-81.0228331,12127,['143299']
3128438,Tre,Neal,UCF,215.0,73.0,8.0,4,DB,Buford,GA,USA,34.1206564,-84.0043513,13135,[]
3128439,Jordan,Franks,UCF,236.0,75.0,15.0,2015,WR,Wakulla,FL,USA,30.2368696,-84.2310065,12129,['144241']
3128443,Mac,Loudermilk,UCF,234.0,73.0,48.0,4,P,Valdosta,GA,USA,30.8327022,-83.2784851,13185,['143399']
3128444,Matthew,Wright,UCF,179.0,72.0,11.0,4,PK,Lancaster,PA,USA,40.03813,-76.3056686,42071,[]
3128445,Caleb,Perez,UCF,232.0,73.0,47.0,4,?,West Palm Beach,FL,USA,26.715364,-80.0532942,12099,[]
3128446,Errol,Clarke,UCF,,75.0,51.0,2015,LB,Miami,FL,USA,25.7742658,-80.1936589,12086,['186457']
3128449,Wyatt,Miller,UCF,306.0,76.0,78.0,4,OL,Douglas,GA,USA,31.5088073,-82.8498654,13069,[]
3128451,Tre'Quan,Smith,UCF,205.0,73.0,4.0,2015,WR,Delray Beach,FL,USA,26.4614625,-80.0728201,12099,[]
3128452,Jordan,Akins,UCF,249.0,75.0,88.0,2015,WR,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[]
3128454,Joey,Connors,UCF,313.0,73.0,91.0,4,DL,Powder Springs,GA,USA,33.8595492,-84.683824,13067,['143475']
3128455,Jamiyus,Pittman,UCF,311.0,72.0,5.0,2015,DL,Moultrie,GA,USA,31.179998,-83.7887928,13071,[]
3128456,A.J.,Wooten,UCF,285.0,77.0,54.0,4,DL,Alapaha,GA,USA,31.3851954,-83.2229323,13019,['143519']
3128460,Richard,Thompson,Florida Atlantic,,72.0,26.0,2015,S,West Palm Beach,FL,USA,26.715364,-80.0532942,12099,[]
3128472,Eric,Pittman,Norfolk State,,,,2015,RB,,,,,,,[]
3128482,Jake,Davis,North Texas,210.0,72.0,51.0,2015,?,Katy,TX,USA,29.7857853,-95.8243956,48157,['143359']
3128537,Todd,Boyd,Georgia State,185.0,71.0,15.0,2015,WR,Moultrie,GA,USA,31.179998,-83.7887928,13071,['145040']
3128539,James,Traylor,Georgia State,230.0,75.0,33.0,2015,OLB,Columbus,GA,USA,32.4609764,-84.9877094,13215,[]
3128569,Drew,James,New Mexico State,,74.0,93.0,2015,DL,Corona,CA,USA,33.8752945,-117.5664449,06065,[]
3128581,Daniel,Appouh,Old Dominion,249.0,76.0,4.0,4,DE,Germantown,MD,USA,39.1731621,-77.2716502,24031,[]
3128582,Ford,Corbett,Rice,185.0,68.0,4.0,2015,S,Ft. Worth,TX,USA,32.753177,-97.3327459,48439,[]
3128605,Andrew,Aneke,Texas State,190.0,72.0,5.0,2015,CB,League City,TX,USA,29.5074538,-95.0949303,48167,['144336']
3128607,Aaron,Shaw,Texas State,,70.0,9.0,2015,DB,Spring,TX,USA,30.0798826,-95.4172549,48201,[]
3128610,Stephan,Johnson,Texas State,200.0,72.0,20.0,2015,S,The Woodlands,TX,USA,30.1734194,-95.504686,48339,['144240']
3128611,Clarence,Guidry III,Texas State,,71.0,23.0,2015,CB,Pflugerville,TX,USA,30.4393696,-97.6200043,48453,['144718']
3128612,A.J.,Krawczyk,Texas State,195.0,71.0,47.0,4,S,Kingwood,TX,USA,30.0497077,-95.1846301,48201,[]
3128613,Stedman,Mayberry,Texas State,,70.0,26.0,2015,RB,Cedar Park,TX,USA,30.5217116,-97.827833,48491,['144141']
3128614,Camyron,Brown,Texas State,,71.0,29.0,2015,S,Missouri City,TX,USA,29.6185669,-95.5377215,48157,['144322']
3128616,James,Sherman,Texas State,190.0,70.0,43.0,4,PK,Montgomery,AL,USA,32.3669656,-86.3006485,01101,['143353']
3128618,Inoke,Langi,Texas State,,76.0,81.0,2015,TE,Euless,TX,USA,32.8457865,-97.0667142473263,48439,[]
3128621,Tryston,Mizerak,Texas State,305.0,78.0,67.0,2015,OT,Garland,TX,USA,32.912624,-96.6388833,48113,['143380']
3128626,Tyler,Watts,Texas State,165.0,68.0,1.0,4,WR,Brenham,TX,USA,30.1668828,-96.3977442,48477,[]
3128629,Wesley,Green,Indiana,,70.0,22.0,2015,DB,Lithonia,GA,USA,33.7123305,-84.1051939,13089,[]
3128630,Chris,Lammons,South Carolina,190.0,70.0,3.0,2015,CB,Lauderhill,FL,USA,26.1567308,-80.22506769232564,12011,['142040']
3128652,Blace,Brown,Troy,184.0,73.0,18.0,4,CB,Canton,GA,USA,34.2367621,-84.4907621,13057,[]
3128654,Gabe,Hill,Troy,241.0,74.0,42.0,4,TE,Gardendale,AL,USA,33.6601033,-86.8127702,01073,[]
3128656,Bratcher,Underwood,Troy,192.0,69.0,43.0,4,PK,Dothan,AL,USA,31.2237434,-85.3933906,01069,[]
3128660,Ryan,Langford,New Mexico,,76.0,20.0,2015,LB,Davenport,IA,USA,41.5236436,-90.5776368,19163,['186644']
3128666,Johnny,Gibson Jr.,Arkansas,319.0,76.0,62.0,4,OL,Dumas,AR,USA,33.8870477,-91.4917899,05041,[]
3128669,Ryder,Lucas,Arkansas,188.0,72.0,26.0,4,DB,The Woodlands,TX,USA,30.1734194,-95.504686,48339,[]
3128672,Josh,Harris,Arkansas,221.0,70.0,45.0,2015,LB,Pine Bluff,AR,USA,34.2157064,-92.0140402,05069,[]
3128675,Randy,Ramsey,Arkansas,236.0,76.0,10.0,4,LB,Ft. Lauderdale,FL,USA,26.1223084,-80.1433786,12011,['143320']
3128676,Khalia,Hackett,Arkansas,,74.0,27.0,2015,LB,Douglasville,GA,USA,33.7514966,-84.7477136,13097,['142919']
3128679,Jake,Hall,Arkansas,253.0,77.0,95.0,4,DT,Springdale,AR,USA,36.1867442,-94.1288142,05143,[]
3128681,Connor,McPherson,Arkansas,192.0,67.0,31.0,2015,RB,The Woodlands,TX,USA,30.1734194,-95.504686,48339,[]
3128682,Lane,Saling,Arkansas,,68.0,42.0,2015,PK,Owasso,OK,USA,36.2661536,-95.8549456,40143,[]
3128685,Armon,Watts,Arkansas,298.0,77.0,90.0,4,DL,St. Louis,MO,USA,38.6268039,-90.1994097,29510,['142568']
3128686,Josh,Williams,Arkansas,,73.0,42.0,2015,LB,Ft. Lauderdale,FL,USA,26.1223084,-80.1433786,12011,[]
3128687,Henre',Toliver,Arkansas,185.0,73.0,5.0,2015,DB,Marrero,LA,USA,29.8993723,-90.1003506,22051,[]
3128688,Santos,Ramirez,Arkansas,204.0,74.0,9.0,4,DB,Shreveport,LA,USA,32.5221828,-93.7651944,22017,['142669']
3128689,Frank,Ragnow,Arkansas,317.0,77.0,72.0,2015,OL,Victoria,MN,USA,44.8585738,-93.6616266,27019,['142144']
3128690,Dwayne,Eugene Jr.,Arkansas,240.0,73.0,35.0,2015,LB,Marrero,LA,USA,29.8993723,-90.1003506,22051,[]
3128692,Cole,Hedlund,Arkansas,166.0,70.0,30.0,4,PK,Argyle,TX,USA,33.110156,-97.17940980147037,48121,['142922']
3128694,Juan,Day,Arkansas,,73.0,39.0,2015,RB,North Little Rock,AR,USA,34.769536,-92.2670941,05119,['142580']
3128695,Kendrick,Edwards,Arkansas,216.0,77.0,5.0,4,WR,Miami,FL,USA,25.7742658,-80.1936589,12086,[]
3128696,Josh,Liddell,Arkansas,211.0,73.0,28.0,2015,DB,Pine Bluff,AR,USA,34.2157064,-92.0140402,05069,['142944']
3128697,JoJo,Robinson,Arkansas,,,,2015,WR,,,,,,,[]
3128698,Bijhon,Jackson,Arkansas,339.0,73.0,78.0,2015,DL,El Dorado,AR,USA,33.20763,-92.6662674,05139,['141911']
3128699,Brian,Wallace,Arkansas,320.0,78.0,60.0,4,OL,Florissant,MO,USA,38.7919683,-90.3227803,29189,['141920']
3128705,Malkom,Parrish,Georgia,190.0,70.0,14.0,2015,DB,Quitman,GA,USA,30.7852708,-83.5596907,13027,['141901']
3128706,Dominick,Sanders,Georgia,200.0,72.0,24.0,2015,?,Tucker,GA,USA,33.8532701,-84.2200729,13089,['142641']
3128707,Lamont,Gaillard,Georgia,308.0,74.0,53.0,4,C,Fayetteville,NC,USA,35.0525759,-78.878292,37051,[]
3128709,Detric,Bing-Dukes,Ole Miss,254.0,73.0,43.0,4,LB,Tucker,GA,USA,33.8532701,-84.2200729,13089,[]
3128710,Christian,Payne,Georgia,242.0,73.0,47.0,2015,FB,Athens,GA,USA,33.9597677,-83.376398,13059,[]
3128713,Isaiah,Wynn,Georgia,302.0,74.0,77.0,2015,OT,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,['141940']
3128714,Keyon,Richardson,Georgia,235.0,75.0,11.0,4,OLB,Wauchula,FL,USA,27.5472589,-81.8114715,12049,['141975']
3128715,Lorenzo,Carter,Georgia,243.0,78.0,7.0,2015,OLB,Norcross,GA,USA,33.9412127,-84.2135309,13135,['141848']
3128717,William,Ham,Georgia,,75.0,92.0,2015,PK,Macon,GA,USA,32.8406946,-83.6324022,13021,[]
3128720,Nick,Chubb,Georgia,225.0,70.0,27.0,2015,?,Cedartown,GA,USA,34.0124425,-85.2559398,13233,['141863']
3128721,Sony,Michel,Georgia,215.0,71.0,1.0,2015,?,Plantation,FL,USA,26.1265258,-80.25786123765101,12011,['141850']
3128723,Jeb,Blazevich,Georgia,245.0,77.0,83.0,2015,TE,Charlotte,NC,USA,35.2272,-80.843083,37119,['141965']
3128724,Isaiah,McKenzie,Georgia,,68.0,16.0,2015,WR,Miami,FL,USA,25.7742658,-80.1936589,12086,['142145']
3128725,Shakenneth,Williams,Georgia,,73.0,23.0,2015,WR,Macon,GA,USA,32.8406946,-83.6324022,13021,['142141']
3128740,Breeland,Speaks,Ole Miss,285.0,75.0,9.0,2015,DE,Jackson,MS,USA,32.2990384,-90.1847691,28049,['142025']
3128741,Markell,Pack,Ole Miss,185.0,74.0,11.0,2015,WR,Purvis,MS,USA,31.1443351,-89.406955,28073,['141967']
3128743,Ken,Webster,Ole Miss,194.0,71.0,5.0,4,DB,Decatur,GA,USA,33.7737582,-84.296069,13089,[]
3128744,Victor,Evans,Ole Miss,243.0,75.0,4.0,4,DE,Dallas,TX,USA,32.7762719,-96.7968559,48113,['142659']
3128745,C.J.,Moore,Ole Miss,198.0,71.0,38.0,4,DB,Bassfield,MS,USA,31.4965591,-89.7395195,28065,[]
3128746,A.J.,Moore,Ole Miss,202.0,71.0,30.0,2015,DB,Bassfield,MS,USA,31.4965591,-89.7395195,28065,[]
